SEDE_ATENCION|DISTRITO_ATENCION|PROVINCIA_ATENCION|DEPARTAMENTO_ATENCION|SEXO|EDAD|PROVINCIA_BENEFICIARIO|DEPARTAMENTO_BENEFICIARIO|NACIONALIDAD|ANIO_TRAMITE|MES_TRAMITE|TIPO_TRAMITE|CANTIDAD|FECHA_PROCESO
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAMANGA|AYACUCHO|ESPAÑOLA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAMANGA|AYACUCHO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINCHA|ICA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|16|2025-10-14
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ICA|ICA|ICA|ICA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|AREQUIPA|AREQUIPA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|BOLIVIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|JAPONESA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ILO|MOQUEGUA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|ILO|MOQUEGUA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MARISCAL NIETO|MOQUEGUA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
ILO|ILO|ILO|MOQUEGUA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|MARISCAL NIETO|MOQUEGUA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|BOLIVIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|COLOMBIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|FRANCESA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|MAYNAS|LORETO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|CHINA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|MAYNAS|LORETO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
IQUITOS|IQUITOS|MAYNAS|LORETO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|MAYNAS|LORETO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BOLIVIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|CHECA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|12|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|9|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINCHA|ICA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
JEFATURA ZONAL CALLAO|CALLAO|CALLAO|CALLAO|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ARGENTINA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|8|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ARGENTINA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|AUSTRALIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BARRANCA|LIMA|BOLIVIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BOLIVIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|BOLIVIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BRASILERA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|6|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BRITANICA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|BRITANICA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAURA|LIMA|BURKINA FASO|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CANADIENSE|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CHILENA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CHINA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|12|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|CHINA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CHINCHA|ICA|COLOMBIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAURA|LIMA|COLOMBIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COLOMBIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|28|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|COLOMBIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COREANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|COSTARRICENSE|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|CUBANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|CUBANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CUBANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|21|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|CUBANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|DOMINICANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ECUATORIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|7|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ECUATORIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESPAÑOLA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|4|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ESTADOUNIDENSE|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|8|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|FRANCESA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|HOLANDESA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|HONDUREÑA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|INDIA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ISLANDESA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|ITALIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ITALIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ITALIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|JAPONESA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|MACEDONIA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|MARROQUI|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|MEXICANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|PAKISTANI|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|PARAGUAYA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|POLACA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|RUSA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|SALVADOREÑA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|SUIZA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|URUGUAYA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CARAVELI|AREQUIPA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAMANGA|AYACUCHO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|42|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CALLAO|CALLAO|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|3|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|ICA|ICA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|NAZCA|ICA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|PISCO|ICA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TRUJILLO|LA LIBERTAD|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|TRUJILLO|LA LIBERTAD|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|BARRANCA|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|CAÑETE|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|7|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|CAÑETE|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUARAL|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAROCHIRI|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUAURA|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|743|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|44|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|HUALLAGA|SAN MARTIN|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|FEMENINO|MAYOR DE EDAD (18 AÑOS A MÁS)|TACNA|TACNA|VENEZOLANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ALEMANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ARGELINA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|ARGENTINA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|9|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|ARGENTINA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|AUSTRALIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BELGA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BOLIVIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|5|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|SAN ROMAN|PUNO|BOLIVIANA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BRASILERA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|7|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|BRITANICA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|7|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MENOR DE EDAD (0 A 17 AÑOS)|LIMA|LIMA|BRITANICA|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|1|2025-10-14
LIMA|LIMA|LIMA|LIMA|MASCULINO|MAYOR DE EDAD (18 AÑOS A MÁS)|LIMA|LIMA|CANADIENSE|2025|AGOSTO|ACTUALIZACIÓN CON EMISIÓN DE DOCUMENTO|2|2025-10-14
